"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"bitcoin","BTC","Bitcoin",2014-08-10,1,589.17,594.46,587.94,591.06,7555310,7730000000,0.4785,6.52
"bitcoin","BTC","Bitcoin",2014-08-11,1,591.28,591.51,574.05,576.37,14764200,7760290000,0.1329,17.46
"bitcoin","BTC","Bitcoin",2014-08-12,1,576.51,576.95,566.6,569.64,13978200,7569070000,0.2937,10.35
"bitcoin","BTC","Bitcoin",2014-08-13,1,570.38,573.03,532.67,546.66,25777500,7490990000,0.3466,40.36
"bitcoin","BTC","Bitcoin",2014-08-14,1,546.18,546.24,498.73,505.97,35803900,7175190000,0.1524,47.51
"bitcoin","BTC","Bitcoin",2014-08-15,1,511.14,518.18,487.93,497.01,25598300,6717150000,0.3002,30.25
"bitcoin","BTC","Bitcoin",2014-08-16,1,497.83,521.48,487.74,519.71,22832500,6544250000,0.9475,33.74
"bitcoin","BTC","Bitcoin",2014-08-17,1,519.14,520.19,483.63,491.8,24300900,6826520000,0.2235,36.56
"bitcoin","BTC","Bitcoin",2014-08-18,1,491.51,499.37,443.85,461.46,50783800,6465210000,0.3172,55.52
"bitcoin","BTC","Bitcoin",2014-08-19,1,461.48,485.71,455.54,485.25,38422400,6072520000,0.9848,30.17
"bitcoin","BTC","Bitcoin",2014-08-20,1,485.07,518.28,467.51,511.98,46527600,6385230000,0.8759,50.77
"bitcoin","BTC","Bitcoin",2014-08-21,1,510.45,531.9,510.45,517.24,49444200,6721410000,0.3166,21.45
"bitcoin","BTC","Bitcoin",2014-08-22,1,517.58,521.48,501.27,514.04,36563900,6817460000,0.6319,20.21
"bitcoin","BTC","Bitcoin",2014-08-23,1,513.39,514.3,492.11,498.07,25171900,6764340000,0.2686,22.19
"bitcoin","BTC","Bitcoin",2014-08-24,1,498.29,512.89,497.35,508.29,19441700,6567300000,0.704,15.54
"bitcoin","BTC","Bitcoin",2014-08-25,1,508.22,508.22,499.23,502.5,18356700,6700090000,0.3637,8.99
"bitcoin","BTC","Bitcoin",2014-08-26,1,502.54,512.69,502.54,511.57,23235100,6626970000,0.8897,10.15
"bitcoin","BTC","Bitcoin",2014-08-27,1,512.19,520.71,510.92,511.15,22648500,6756340000,0.0235,9.79
"bitcoin","BTC","Bitcoin",2014-08-28,1,510.88,516.16,506.88,507.81,19862000,6741320000,0.1002,9.28
"bitcoin","BTC","Bitcoin",2014-08-29,1,508.43,511.69,503.82,508.52,17624800,6711080000,0.5972,7.87
"bitcoin","BTC","Bitcoin",2014-08-30,1,508.59,509.31,501.64,504.25,9424070,6715420000,0.3403,7.67
"bitcoin","BTC","Bitcoin",2014-08-31,1,502.9,504.88,474.81,477.76,44632300,6642630000,0.0981,30.07
"bitcoin","BTC","Bitcoin",2014-09-01,1,477.79,485.31,471.91,474.88,20432000,6313120000,0.2216,13.4
"bitcoin","BTC","Bitcoin",2014-09-02,1,474.48,482.99,472.32,477.43,23337900,6270970000,0.4789,10.67
"bitcoin","BTC","Bitcoin",2014-09-03,1,476.87,481.71,476.21,477.59,13342200,6304370000,0.2509,5.5
"bitcoin","BTC","Bitcoin",2014-09-04,1,477.68,493.93,477.09,489.66,26081400,6317100000,0.7464,16.84
"bitcoin","BTC","Bitcoin",2014-09-05,1,489.67,490.64,481.61,483.34,15302500,6477530000,0.1916,9.03
"bitcoin","BTC","Bitcoin",2014-09-06,1,483.34,488.6,483,484.83,10601400,6395630000,0.3268,5.6
"bitcoin","BTC","Bitcoin",2014-09-07,1,485.13,488.07,482.28,482.28,8994050,6421460000,0,5.79
"bitcoin","BTC","Bitcoin",2014-09-08,1,481.81,489.83,468.79,474.6,30238000,6379410000,0.2761,21.04
"bitcoin","BTC","Bitcoin",2014-09-09,1,474.88,477.38,467.78,475.26,21447800,6289350000,0.7792,9.6
"bitcoin","BTC","Bitcoin",2014-09-10,1,475.48,487.47,475.14,479.36,22787800,6299070000,0.3423,12.33
"bitcoin","BTC","Bitcoin",2014-09-11,1,479.62,482.35,474.61,479.75,16852900,6355700000,0.6641,7.74
"bitcoin","BTC","Bitcoin",2014-09-12,1,479.58,479.63,473.01,477.75,15437200,6357290000,0.716,6.62
"bitcoin","BTC","Bitcoin",2014-09-13,1,477.79,482.12,475.1,479,15588000,6335400000,0.5556,7.02
